duration,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,count,srv_count,serror_rate,rerror_rate,same_srv_rate,diff_srv_rate,dst_host_count,dst_host_srv_count,label
0.35069150309382713,1151.734086741993,474.48389505053876,0.0,0.0,0.0,15.0,3.0,0.0,4.0,97.0,43.0,0.25419964138992984,0.6651216542584737,0.9776853760189893,0.09430905123987349,6.0,6.0,BruteForce
1.6319110219359625,3108.5078786064378,4464.842169070952,0.0,0.0,0.0,2.0,0.0,1.0,0.0,21.0,32.0,0.06253564016336412,0.026888311227933438,0.9547013697601893,0.07235223567491525,163.0,132.0,Normal
2.9898794876088224,820.0910563054288,374.0267037439397,0.0,0.0,0.0,19.0,4.0,0.0,0.0,50.0,34.0,0.0933182294406987,0.7159016490359857,0.9088959195161929,0.03253673482217847,14.0,18.0,BruteForce
0.7676592140803179,6696.861764410569,3987.8301975823747,0.0,0.0,0.0,3.0,0.0,1.0,0.0,46.0,6.0,0.05715889152967192,0.07995950799420427,0.8649294780007752,0.047941151489658454,132.0,161.0,Normal
0.0,50.46368936761245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.08947776845732786,0.9691958079271716,0.024390216912612363,0.904893962791795,5.0,212.0,PortScan
0.0,122.59110787663973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.03726047709817764,0.8748183487909497,0.0494647767136136,0.962390118144697,18.0,222.0,PortScan
0.6596854517975169,1461.8481902217634,2966.6716861368914,0.0,0.0,0.0,2.0,0.0,1.0,0.0,36.0,6.0,0.09844673730926162,0.08651691581432587,0.8145665457979978,0.015774367288552728,140.0,103.0,Normal
1.6784058352918045,4530.758860085172,4021.223897448637,0.0,0.0,0.0,4.0,0.0,1.0,0.0,4.0,43.0,0.017580988341059024,0.059413558397379544,0.9216660510293982,0.09833675603649453,86.0,73.0,Normal
0.0,42890.967122355556,142.94303485073314,1.0,1.0,0.0,0.0,0.0,0.0,0.0,407.0,465.0,0.8597376212659913,0.04801667655006995,0.9146164147295965,0.02059831953531578,214.0,236.0,DoS
0.0,62082.56732653224,94.27403983542216,0.0,1.0,0.0,0.0,0.0,0.0,0.0,453.0,404.0,0.8207905384575089,0.045169296572898136,0.9589253965664922,0.045381319743443595,210.0,247.0,DoS
0.0,106.10716914624754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.039129287913237415,0.8967113009819085,0.03759032733381219,0.9921777057258144,19.0,215.0,PortScan
0.0,39030.143079113026,150.60560593582068,0.0,2.0,0.0,0.0,0.0,0.0,0.0,498.0,408.0,0.8279596018355421,0.0321050949935775,0.9838313204549648,0.030215801780451124,241.0,229.0,DoS
0.0,48674.42680359914,169.16648742741762,1.0,1.0,0.0,0.0,0.0,0.0,0.0,485.0,505.0,0.9213540496794006,0.016666702324157925,0.957181433159734,0.04627799019241663,220.0,225.0,DoS
0.0,179.20800160237923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.031593690614031625,0.9433835719247526,0.06020476261698857,0.9628418701139874,11.0,221.0,PortScan
1.116439493784204,6395.806545078055,2900.5466513143615,0.0,0.0,0.0,0.0,0.0,1.0,0.0,32.0,37.0,0.08879018383283208,0.08313908410670791,0.827108976722303,0.00401106470957231,178.0,237.0,Normal
9.480600801504545,1595.9541053489115,840.4157078423757,0.0,0.0,0.0,10.0,5.0,0.0,4.0,96.0,82.0,0.20994874454260212,0.526837476807321,0.9707834600472386,0.09111672769074367,9.0,22.0,BruteForce
0.0,88.67808869103057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.06132802423389266,0.8607970751647678,0.08874195574009189,0.960786792345282,11.0,251.0,PortScan
5.757192259982266,1311.493308676336,594.9872890156099,0.0,0.0,0.0,16.0,8.0,0.0,4.0,28.0,21.0,0.2816160214740976,0.6688099988177183,0.9104751895465117,0.01244127243563189,12.0,20.0,BruteForce
0.0,46283.38966315688,154.9209321935511,0.0,1.0,0.0,0.0,0.0,0.0,0.0,408.0,482.0,0.9241250517861707,0.06330033094497643,0.9334899333099951,0.04240721236484705,241.0,246.0,DoS
0.0,94.6486506289935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.04476970390674134,0.9305404901842045,0.011927283827799362,0.9642629102607294,9.0,227.0,PortScan
0.0,146.2359837744907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.057732887030593164,0.9447565007742618,0.0762389832303666,0.9374024945802591,1.0,202.0,PortScan
2.9699322670160466,1335.599952681154,277.2865432294386,0.0,0.0,0.0,15.0,3.0,0.0,0.0,37.0,87.0,0.16725314296302898,0.7896643298061438,0.9871953244709214,0.04275839085376281,3.0,8.0,BruteForce
4.1080711140047965,4937.882134258196,3087.9907855940146,0.0,0.0,0.0,3.0,0.0,1.0,0.0,33.0,15.0,0.05370795407975901,0.022941199123460633,0.9947425803283471,0.08182675681595905,219.0,132.0,Normal
6.806158429301714,1178.0525317814017,695.7077516163304,0.0,0.0,0.0,16.0,4.0,0.0,0.0,36.0,95.0,0.0231651706481787,0.5479861432697156,0.9329860610339521,0.02413159970695149,20.0,8.0,BruteForce
0.0,51882.02088422817,79.92434335485471,1.0,0.0,0.0,0.0,0.0,0.0,0.0,493.0,422.0,0.9049002071167574,0.09782504340366505,0.9944578596263394,0.026579208736529497,206.0,247.0,DoS
1.3646134982728468,1805.5652877503942,601.6855738229759,0.0,0.0,0.0,15.0,8.0,0.0,0.0,45.0,66.0,0.22122148225822247,0.8222259221922705,0.9065830264717494,0.02190730990387009,24.0,8.0,BruteForce
1.8118372915973664,998.3581805623958,402.30792021426817,0.0,0.0,0.0,11.0,9.0,0.0,1.0,67.0,25.0,0.1296860412481397,0.5886411324709253,0.9524077693953537,0.05105809072106763,5.0,1.0,BruteForce
0.33740601352191096,5781.391841856288,3473.7258548852883,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,14.0,0.05862386720298945,0.06286355465697024,0.8250021640179688,0.028278180560302926,241.0,149.0,Normal
0.0,49.8145800154698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,0.04965303885025038,0.9829009108618643,0.018851210481234205,0.9975982304241088,15.0,248.0,PortScan
0.0,64387.63112423362,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,424.0,503.0,0.8000204745051694,0.04996355868228777,0.9018353072298505,0.006354686246256819,208.0,215.0,DoS
0.9395931558405344,992.275271186493,5044.251995738933,0.0,0.0,0.0,3.0,0.0,1.0,0.0,12.0,23.0,0.008031644794524506,0.04818213354141975,0.8006745887101111,0.0960741821728669,171.0,114.0,Normal
0.0,53242.37301266345,93.26530664246721,0.0,2.0,0.0,0.0,0.0,0.0,0.0,424.0,451.0,0.8462083590030577,0.08102639661526223,0.9466930589943104,0.04690925183814472,250.0,209.0,DoS
0.0,72.6301667454091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.06168390909165925,0.8533247829237619,0.012545404336431133,0.9412176358022035,12.0,203.0,PortScan
2.3068732243912744,1374.8380398166355,879.240254952631,0.0,0.0,0.0,15.0,6.0,0.0,0.0,23.0,10.0,0.10217742237688641,0.6599637836356365,0.9379509807068565,0.040434410885323235,24.0,29.0,BruteForce
14.112392710306978,858.1765244128169,497.864107403686,0.0,0.0,0.0,12.0,4.0,0.0,2.0,13.0,90.0,0.2969603326424123,0.6810291882716462,0.9878469228400596,0.04443634801325185,21.0,21.0,BruteForce
0.0,159.1401875685229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.07766243023027966,0.9876751166088258,0.03648158893681617,0.9258431861280274,19.0,202.0,PortScan
0.051953107884028946,8469.873151673617,2175.1287937964357,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,30.0,0.005637819129055244,0.006625469695419994,0.8531756970770196,0.014863755566206616,117.0,136.0,Normal
0.0,56074.835600168066,58.45970475756335,0.0,2.0,0.0,0.0,0.0,0.0,0.0,427.0,441.0,0.8286505514888056,0.08137197833920981,0.9515547468683482,0.0455513882192205,203.0,201.0,DoS
0.0,40512.15914423047,117.09829899616393,0.0,2.0,0.0,0.0,0.0,0.0,0.0,436.0,436.0,0.9184555324946884,0.028042531460953892,0.9150136013216417,0.012963486333205976,245.0,201.0,DoS
1.4609906499630074,3217.6155491694253,1310.340321198135,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19.0,31.0,0.07835560166424262,0.057226778886444854,0.8774959787034594,0.05901667378127078,104.0,212.0,Normal
0.0,50140.82859801776,48.3776705111946,0.0,2.0,0.0,0.0,0.0,0.0,0.0,441.0,460.0,0.8391893895144391,0.07649656918637233,0.9075010117780438,0.028354071767093827,239.0,226.0,DoS
0.0,97.34498445839435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,0.09714550951394782,0.9870998089319338,0.021135327854750766,0.9836683920977984,4.0,217.0,PortScan
3.9054925457546723,751.7933460415841,159.21077863519764,0.0,0.0,0.0,5.0,9.0,0.0,3.0,69.0,71.0,0.19010482937541648,0.6777886635915223,0.9168448180454963,0.09277410416397056,5.0,21.0,BruteForce
2.8910075984474317,2289.1049937754215,2608.670003782408,0.0,0.0,0.0,4.0,0.0,1.0,0.0,36.0,14.0,0.04325742650033507,0.031400792527351166,0.9204416928496407,0.0015022674237874624,92.0,113.0,Normal
0.6212962912021415,7163.533455345658,4765.236203372775,0.0,0.0,0.0,2.0,0.0,1.0,0.0,42.0,17.0,0.047727763253323535,0.0022039203667634233,0.8195322153620161,0.03363401228791364,135.0,211.0,Normal
0.0,209.91625402181774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,0.019028920570559008,0.9317908725851016,0.0551253488566682,0.9901217452854415,12.0,245.0,PortScan
0.0,37867.0804394608,92.81991928314254,0.0,1.0,0.0,0.0,0.0,0.0,0.0,451.0,469.0,0.8423512187000475,0.0785117155993198,0.9702507210365042,0.021978785467913445,245.0,224.0,DoS
0.0,53215.702326526785,73.93701536751048,0.0,1.0,0.0,0.0,0.0,0.0,0.0,468.0,410.0,0.8064431460480102,0.06237589129084562,0.9852981121582616,0.047347818513693136,246.0,216.0,DoS
6.340807808280652,964.1782435199414,681.6941218653591,0.0,0.0,0.0,13.0,6.0,0.0,0.0,45.0,16.0,0.10229679344559339,0.6561172692479083,0.924869325450202,0.07607450361225904,11.0,29.0,BruteForce
0.0,31881.720575444022,134.0412104586377,1.0,1.0,0.0,0.0,0.0,0.0,0.0,405.0,500.0,0.95231555816001,0.062043128211476395,0.9792933363630888,0.0023336423917781845,215.0,248.0,DoS
0.37479906557297504,2577.6561414384378,1655.4485401431198,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,26.0,0.0480620733616644,0.03716230103577677,0.8248881621521889,0.03930387859948754,65.0,79.0,Normal
0.0,57737.45417148722,83.22477250946204,1.0,1.0,0.0,0.0,0.0,0.0,0.0,451.0,484.0,0.9149467655939244,0.07938806681794827,0.9817108112676771,0.024169466380281186,223.0,246.0,DoS
4.126283588564117,3263.4145362472673,3880.9173633914456,0.0,0.0,0.0,3.0,0.0,1.0,0.0,17.0,9.0,0.0004972485322349174,0.056514597055694386,0.8246814336130953,0.022808776834724265,101.0,73.0,Normal
0.2805800516440823,1142.0652906731852,365.25524908307864,0.0,0.0,0.0,9.0,4.0,0.0,2.0,91.0,68.0,0.2419026786451896,0.8562907571983728,0.9768660638648754,0.02472106574512021,7.0,28.0,BruteForce
0.0,214.1298026445388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.017550420314379225,0.9511078182933259,0.005118825093101787,0.9179507238366794,10.0,203.0,PortScan
0.0,188.21460343637582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.010433991296544954,0.9096175435609818,0.08445142017904883,0.9400001964895551,2.0,209.0,PortScan
0.0,57513.474611501304,133.08892397896446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,467.0,505.0,0.9817210541512785,0.09965402721123014,0.9827509993141115,0.03767234881175925,226.0,236.0,DoS
1.9753483460160441,10519.320077822156,5435.054779578488,0.0,0.0,0.0,1.0,0.0,1.0,0.0,23.0,8.0,0.0179693094651303,0.034067636897016085,0.9097266221372532,0.06551089707147065,56.0,105.0,Normal
0.0,42012.21277301748,113.29378227657838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441.0,447.0,0.924945694862826,0.0267485949235037,0.94421070675289,0.0009788490515139304,206.0,218.0,DoS
0.0,118.02493865555381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0341287787692379,0.9546254028786937,0.05940743772834961,0.9524115220409117,4.0,247.0,PortScan
8.728550936440335,6930.794969182341,4858.009417450709,0.0,0.0,0.0,1.0,0.0,1.0,0.0,34.0,44.0,0.06988860851170679,0.025020448706354184,0.8766703268530445,0.0755577195283873,186.0,110.0,Normal
7.162451504214732,1078.2135248952036,590.4746145717905,0.0,0.0,0.0,15.0,8.0,0.0,4.0,31.0,36.0,0.06823425491392411,0.7622684786905716,0.920637738330468,0.08998277835998855,19.0,18.0,BruteForce
1.1084871588148277,8449.393299522217,2319.9288662951917,0.0,0.0,0.0,3.0,0.0,1.0,0.0,46.0,22.0,0.07559273449972373,0.04584050530305287,0.8386408969763703,0.09050996212676428,222.0,81.0,Normal
0.6811267368730836,4621.759218445933,4739.479687771689,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0,14.0,0.08565719023593357,0.05822009007572875,0.8923546608622583,0.09348617942523624,147.0,158.0,Normal
1.3444353323424827,5171.374322806718,6578.560919262732,0.0,0.0,0.0,4.0,0.0,1.0,0.0,26.0,26.0,0.033610848922114314,0.06451032051579333,0.8865295649256208,0.03998664630365942,245.0,185.0,Normal
37.57435413975549,1390.272714853919,684.8712602972563,0.0,0.0,0.0,5.0,7.0,0.0,0.0,73.0,70.0,0.005668958056954232,0.777944520511611,0.9997529796426482,0.06059431034866728,10.0,17.0,BruteForce
2.792350898761703,868.3878345997186,968.3464172213789,0.0,0.0,0.0,11.0,9.0,0.0,2.0,81.0,16.0,0.2070384425149623,0.6396029787162978,0.9305073276862116,0.02017374009720002,19.0,13.0,BruteForce
0.0,48358.484151917815,99.27495355940896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,451.0,458.0,0.9450196249366609,0.04203825416277608,0.9330380230437435,0.0435724759823013,205.0,251.0,DoS
8.799955958224604,7806.739940250382,2999.216372833742,0.0,0.0,0.0,0.0,0.0,1.0,0.0,38.0,9.0,0.037967958309823774,0.07038526851328458,0.9415073663253992,0.022258483716543077,227.0,243.0,Normal
0.06226423304723896,738.8670403855988,2171.0733002167094,0.0,0.0,0.0,3.0,0.0,1.0,0.0,13.0,42.0,0.0991714228787437,0.09836608041599858,0.9834921314519491,0.03505946722761345,143.0,136.0,Normal
0.0,38151.59939524981,56.57433063478061,0.0,1.0,0.0,0.0,0.0,0.0,0.0,471.0,494.0,0.8609764536158641,0.09392225170481758,0.9210870034448222,0.0349335752711325,235.0,244.0,DoS
4.764371870762984,876.9255001880844,51.55914792459227,0.0,0.0,0.0,17.0,4.0,0.0,2.0,75.0,66.0,0.1922028186710986,0.5813872692517555,0.9227870442823816,0.028753115578245003,28.0,25.0,BruteForce
2.810218442253576,1482.2053400924183,786.4277484230113,0.0,0.0,0.0,18.0,5.0,0.0,1.0,51.0,38.0,0.1650823701390502,0.803156200497371,0.9162621052941408,0.08497384732413461,11.0,6.0,BruteForce
0.0,65.93612795033391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.09407731166137574,0.8791807260929162,0.07052572061870195,0.9214455740628419,19.0,237.0,PortScan
0.0,44097.02114828403,89.50247341088796,1.0,0.0,0.0,0.0,0.0,0.0,0.0,447.0,497.0,0.8928799611641987,0.08113590157527391,0.9903689782359886,0.01871569923875639,248.0,243.0,DoS
0.011550611032507709,5893.745001605395,7591.542850873676,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0,4.0,0.03901707152717231,0.012400299462414256,0.974620513121786,0.05547057409537272,192.0,180.0,Normal
0.0,144.3740025964863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.005665273867848087,0.9047234574968824,0.09168317523624687,0.9204620387344701,2.0,224.0,PortScan
2.256914115647508,8060.390397726703,4201.249623993765,0.0,0.0,0.0,2.0,0.0,1.0,0.0,13.0,15.0,0.06727733147291075,0.03735221036795621,0.8072546469379982,0.060546486022228875,89.0,224.0,Normal
0.1601506866087655,2361.505610802465,5532.273089172796,0.0,0.0,0.0,1.0,0.0,1.0,0.0,29.0,42.0,0.0009109943882201655,0.051321265843174806,0.8634933487265111,0.02012993485600898,213.0,91.0,Normal
0.0,127.46318411115176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.013329177585079288,0.9845907891735804,0.0353468349043962,0.928335612071273,3.0,254.0,PortScan
0.0,48560.66615983932,111.46752136813686,1.0,2.0,0.0,0.0,0.0,0.0,0.0,434.0,483.0,0.9610178326791713,0.08845733884418082,0.9063960283720527,0.047361749963251897,204.0,230.0,DoS
1.966249989565457,4332.36102048798,3804.90955966957,0.0,0.0,0.0,1.0,0.0,1.0,0.0,41.0,13.0,0.0046496039691304334,0.048390349302184145,0.9857668597507585,0.05433698872439849,210.0,74.0,Normal
0.0,61.015750732104806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0614305050945306,0.9056738532089924,0.007986997485324655,0.9639403434845946,7.0,238.0,PortScan
0.0,133.07953814574412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.019115573223567307,0.924789199059826,0.04588438585762414,0.9043969558354978,11.0,208.0,PortScan
3.829322219199533,1080.0640655601237,550.21954795249,0.0,0.0,0.0,5.0,8.0,0.0,3.0,61.0,54.0,0.12013472947657117,0.7496677761343712,0.9698109540532731,0.09158396186071704,14.0,19.0,BruteForce
8.280794073682618,4986.957369541084,3231.4386389849597,0.0,0.0,0.0,0.0,0.0,1.0,0.0,27.0,15.0,0.08847245033145648,0.050623926659715796,0.8165463614642011,0.054553427658261516,219.0,120.0,Normal
0.50198594773341,2960.671322615769,654.2979713133115,0.0,0.0,0.0,4.0,0.0,1.0,0.0,41.0,29.0,0.07405189396178674,0.012634490202820004,0.86545503866629,0.09884168248403008,164.0,173.0,Normal
0.0,120.93429757496423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.05012249745331472,0.8263104566118287,0.019122648867915683,0.9379895949717045,8.0,253.0,PortScan
0.0,45622.744246131515,87.77568647010153,0.0,2.0,0.0,0.0,0.0,0.0,0.0,473.0,463.0,0.8325308536769646,0.0634908072475903,0.93320400706623,0.04952346111586063,202.0,237.0,DoS
0.29827298998621116,485.23913018758566,177.5734381349337,0.0,0.0,0.0,9.0,4.0,0.0,2.0,45.0,93.0,0.2274539569004564,0.6505499935493111,0.9294696063070618,0.07875110531469347,24.0,2.0,BruteForce
5.806811967888024,643.3651109041417,643.9009940267423,0.0,0.0,0.0,8.0,6.0,0.0,4.0,84.0,94.0,0.24784931120351658,0.5332174778880452,0.9811753734200334,0.0015209370931765333,26.0,5.0,BruteForce
0.6734835557580368,5390.963463106582,4801.547347954575,0.0,0.0,0.0,2.0,0.0,1.0,0.0,14.0,16.0,0.023309407086205637,0.08019640050225707,0.8021133744147627,0.09696617587527659,245.0,121.0,Normal
0.0,110.90023510915475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,0.09662866277853764,0.8374544624399051,0.014695959733636644,0.9937436802883288,5.0,201.0,PortScan
1.0316099294845993,4921.960961244912,5436.898082823526,0.0,0.0,0.0,4.0,0.0,1.0,0.0,14.0,3.0,0.04114847121191585,0.00740564844970365,0.9703061610574988,0.08717089108973006,141.0,229.0,Normal
2.137011781496099,5156.286125939295,1731.2065520516867,0.0,0.0,0.0,4.0,0.0,1.0,0.0,30.0,10.0,0.015054081326453606,0.04538159137243705,0.929441826898982,0.0007660866890438989,175.0,202.0,Normal
6.621228561752311,751.4550532194111,263.77457684765125,0.0,0.0,0.0,16.0,7.0,0.0,2.0,18.0,55.0,0.21560917033063173,0.651696941966966,0.976440713652522,0.05983861042951713,12.0,19.0,BruteForce
0.0,166.49250300276265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.09268138856801197,0.8443329617061895,0.050926104864914695,0.9410824534792476,19.0,230.0,PortScan
0.0,69.64082925365447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.07875702365254175,0.9597424594480969,0.03558385182424436,0.9770974894207588,19.0,249.0,PortScan
